player_sum,dealer_showing,soft,double_possible,split_possible,action,return
8,11,False,True,True,split,-1.827300936352039
8,11,False,True,False,stand,-0.6930409191615835
8,11,False,True,False,draw,-0.38609381161531714
8,11,False,True,False,double,-1.7824196760752222
8,11,False,False,True,stand,0
8,11,False,False,True,draw,0
8,11,False,False,True,split,0
8,11,False,False,False,stand,-0.8139152980465489
8,11,False,False,False,draw,-0.3585874424468348
9,2,False,True,False,stand,-0.7312970535421438
9,2,False,True,False,draw,0.0887096995273505
9,2,False,True,False,double,-0.5318672708830876
9,2,False,False,False,stand,-0.16200452659526612
9,2,False,False,False,draw,0.1367904988632195
9,3,False,True,False,stand,-0.28233969971193235
9,3,False,True,False,draw,0.052019826603731126
9,3,False,True,False,double,-0.8013260635174002
9,3,False,False,False,stand,-0.2019869088658025
9,3,False,False,False,draw,0.24018484052527178
9,4,False,True,False,stand,-0.39022801503271853
9,4,False,True,False,draw,0.2072456065399499
9,4,False,True,False,double,-0.03240412012288199
9,4,False,False,False,stand,-0.24814378669506995
9,4,False,False,False,draw,0.20663284908194063
9,5,False,True,False,stand,-0.015129889808179586
9,5,False,True,False,draw,0.12821579867813113
9,5,False,True,False,double,-0.41724909165398294
9,5,False,False,False,stand,-0.6015184863467951
9,5,False,False,False,draw,0.16537695761233473
9,6,False,True,False,stand,0.02045124484450349
9,6,False,True,False,draw,0.24714744196418725
9,6,False,True,False,double,-0.3680949799872219
9,6,False,False,False,stand,0.06669571658028328
9,6,False,False,False,draw,0.18264870654949195
9,7,False,True,False,stand,-0.5580528865733978
9,7,False,True,False,draw,0.14267874737905362
9,7,False,True,False,double,-0.24753990496677195
9,7,False,False,False,stand,-0.45266523859909824
9,7,False,False,False,draw,0.23022885731275072
9,8,False,True,False,stand,-0.7498706028474145
9,8,False,True,False,draw,0.10217474490445501
9,8,False,True,False,double,0.059533655878492825
9,8,False,False,False,stand,-0.5621464552500082
9,8,False,False,False,draw,0.058392612841520405
9,9,False,True,False,stand,-0.7378239149669388
9,9,False,True,False,draw,-0.003994859534438665
9,9,False,True,False,double,-0.4663625097851395
9,9,False,False,False,stand,-0.5319926993160956
9,9,False,False,False,draw,-0.09053218124153636
9,10,False,True,False,stand,-0.6285009869176823
9,10,False,True,False,draw,-0.2748395400111989
9,10,False,True,False,double,-0.5895051153811122
9,10,False,False,False,stand,-0.7405796135543838
9,10,False,False,False,draw,-0.289491030583899
9,11,False,True,False,stand,-0.9893771699446907
9,11,False,True,False,draw,-0.3880336805992036
9,11,False,True,False,double,-1.044804613068235
9,11,False,False,False,stand,-0.7675283801437494
9,11,False,False,False,draw,-0.3345513759031262
10,2,False,True,True,stand,-0.1768724669479645
10,2,False,True,True,draw,0.05636796392714725
10,2,False,True,True,double,-1.150269759722434
10,2,False,True,True,split,-0.6489307196085088
10,2,False,True,False,stand,-0.6574963161736975
10,2,False,True,False,draw,0.036773858570121
10,2,False,True,False,double,0.8103531772345461
10,2,False,False,True,stand,0
10,2,False,False,True,draw,0
10,2,False,False,True,split,0
10,2,False,False,False,stand,-0.13197491585681917
10,2,False,False,False,draw,0.09232125660373997
10,3,False,True,True,stand,-0.2756483906192266
10,3,False,True,True,draw,0.07506333729042378
10,3,False,True,True,double,1.195095360419961
10,3,False,True,True,split,0.21471268951904318
10,3,False,True,False,stand,-0.24146939680054058
10,3,False,True,False,draw,0.3348452811146024
10,3,False,True,False,double,-0.361310040316474
10,3,False,False,True,stand,0
10,3,False,False,True,draw,0
10,3,False,False,True,split,0
10,3,False,False,False,stand,-0.29325623191835015
10,3,False,False,False,draw,0.11050378041349623
10,4,False,True,True,stand,-0.49967664590860555
10,4,False,True,True,draw,0.18352762966933536
10,4,False,True,True,double,0.5098663893180442
10,4,False,True,True,split,-1.0101631833999491
10,4,False,True,False,stand,-0.27119128412864213
10,4,False,True,False,draw,0.13253965213275923
10,4,False,True,False,double,0.4883488858831968
10,4,False,False,True,stand,0
10,4,False,False,True,draw,0
10,4,False,False,True,split,0
10,4,False,False,False,stand,-0.08711797752641368
10,4,False,False,False,draw,0.26797265457271735
10,5,False,True,True,stand,-0.39612002667827867
10,5,False,True,True,draw,0.15446787027430234
10,5,False,True,True,double,0.6244976916962954
10,5,False,True,True,split,0.28523957482923723
10,5,False,True,False,stand,0.09039950815290626
10,5,False,True,False,draw,0.1803029671044701
10,5,False,True,False,double,0.22311097608372393
10,5,False,False,True,stand,0
10,5,False,False,True,draw,0
10,5,False,False,True,split,0
10,5,False,False,False,stand,-0.3151170714659078
10,5,False,False,False,draw,0.31830964105106657
10,6,False,True,True,stand,-0.343760211179035
10,6,False,True,True,draw,0.14392924716950226
10,6,False,True,True,double,0.019880667211115616
10,6,False,True,True,split,-0.48448924284012146
10,6,False,True,False,stand,-0.18277970639884875
10,6,False,True,False,draw,0.19350606225068068
10,6,False,True,False,double,0.13715881665231847
10,6,False,False,True,stand,0
10,6,False,False,True,draw,0
10,6,False,False,True,split,0
10,6,False,False,False,stand,-0.649571225993566
10,6,False,False,False,draw,0.2553783728052013
10,7,False,True,True,stand,-0.5064371856450206
10,7,False,True,True,draw,0.07059532029482973
10,7,False,True,True,double,0.8466584107011325
10,7,False,True,True,split,-0.8692891602790538
10,7,False,True,False,stand,-0.4513914919968256
10,7,False,True,False,draw,0.053005950597599195
10,7,False,True,False,double,0.4812622881296701
10,7,False,False,True,stand,0
10,7,False,False,True,draw,0
10,7,False,False,True,split,0
10,7,False,False,False,stand,-0.5991446764109438
10,7,False,False,False,draw,0.4161290463249838
10,8,False,True,True,stand,-0.7758874400255976
